date,doy,length,u200
2012-01-01 00:00:00,0,22183,12.78
2012-01-02 00:00:00,1,22271,11.33
2012-01-03 00:00:00,2,22366,24.17
2012-01-04 00:00:00,3,22468,14.91
2012-01-05 00:00:00,4,22577,21.08
2012-01-06 00:00:00,5,22693,12.59
2012-01-07 00:00:00,6,22817,16.18
2012-01-08 00:00:00,7,22947,11.86
2012-01-09 00:00:00,8,23083,10.33
2012-01-10 00:00:00,9,23225,8.59
2012-01-11 00:00:00,10,23374,8.87
2012-01-12 00:00:00,11,23528,16.29
2012-01-13 00:00:00,12,23689,10.37
2012-01-14 00:00:00,13,23855,5.18
2012-01-15 00:00:00,14,24026,4.60
2012-01-16 00:00:00,15,24202,5.47
2012-01-17 00:00:00,16,24383,5.19
2012-01-18 00:00:00,17,24569,14.03
2012-01-19 00:00:00,18,24760,9.92
2012-01-20 00:00:00,19,24954,13.21
2012-01-21 00:00:00,20,25152,16.59
2012-01-22 00:00:00,21,25355,18.86
2012-01-23 00:00:00,22,25561,10.32
2012-01-24 00:00:00,23,25771,5.84
2012-01-25 00:00:00,24,25984,8.21
2012-01-26 00:00:00,25,26201,12.98
2012-01-27 00:00:00,26,26419,9.96
2012-01-28 00:00:00,27,26642,3.69
2012-01-29 00:00:00,28,26867,4.62
2012-01-30 00:00:00,29,27093,4.00
2012-01-31 00:00:00,30,27323,7.68
2012-02-01 00:00:00,31,27554,10.68
2012-02-02 00:00:00,32,27788,7.58
2012-02-03 00:00:00,33,28024,6.09
2012-02-04 00:00:00,34,28261,3.43
2012-02-05 00:00:00,35,nan,nan
2012-02-06 00:00:00,36,28740,5.11
2012-02-07 00:00:00,37,28982,9.28
2012-02-08 00:00:00,38,29225,7.78
2012-02-09 00:00:00,39,29470,7.35
2012-02-10 00:00:00,40,29716,6.37
2012-02-11 00:00:00,41,29963,6.61
2012-02-12 00:00:00,42,30210,4.65
2012-02-13 00:00:00,43,30459,7.24
2012-02-14 00:00:00,44,30708,10.23
2012-02-15 00:00:00,45,30958,15.12
2012-02-16 00:00:00,46,31209,7.24
2012-02-17 00:00:00,47,31460,7.99
2012-02-18 00:00:00,48,31711,14.32
2012-02-19 00:00:00,49,31964,10.93
2012-02-20 00:00:00,50,32216,8.58
2012-02-21 00:00:00,51,32469,10.07
2012-02-22 00:00:00,52,32722,13.46
2012-02-23 00:00:00,53,32975,8.90
2012-02-24 00:00:00,54,33228,10.53
2012-02-25 00:00:00,55,33480,7.59
2012-02-26 00:00:00,56,33734,6.09
2012-02-27 00:00:00,57,33987,8.73
2012-02-28 00:00:00,58,34240,6.90
2012-02-29 00:00:00,59,34493,5.10
2012-03-01 00:00:00,60,34746,1.57
2012-03-02 00:00:00,61,34998,4.16
2012-03-03 00:00:00,62,35251,6.05
2012-03-04 00:00:00,63,35503,6.63
2012-03-05 00:00:00,64,35754,9.63
2012-03-06 00:00:00,65,36006,4.70
2012-03-07 00:00:00,66,36256,13.95
2012-03-08 00:00:00,67,36507,7.79
2012-03-09 00:00:00,68,36758,9.28
2012-03-10 00:00:00,69,37007,7.53
2012-03-11 00:00:00,70,37256,5.30
2012-03-12 00:00:00,71,37506,4.99
2012-03-13 00:00:00,72,37754,2.37
2012-03-14 00:00:00,73,38002,1.47
2012-03-15 00:00:00,74,38250,3.12
2012-03-16 00:00:00,75,38497,5.79
2012-03-17 00:00:00,76,38743,6.51
2012-03-18 00:00:00,77,38990,8.77
2012-03-19 00:00:00,78,39235,6.00
2012-03-20 00:00:00,79,39480,5.70
2012-03-21 00:00:00,80,39725,2.29
2012-03-22 00:00:00,81,39968,6.52
2012-03-23 00:00:00,82,40211,4.32
2012-03-24 00:00:00,83,40453,4.94
2012-03-25 00:00:00,84,40695,4.24
2012-03-26 00:00:00,85,40936,6.36
2012-03-27 00:00:00,86,41176,4.33
2012-03-28 00:00:00,87,41416,4.79
2012-03-29 00:00:00,88,41654,8.85
2012-03-30 00:00:00,89,41892,8.83
2012-03-31 00:00:00,90,42129,10.05
2012-04-01 00:00:00,91,42365,6.55
2012-04-02 00:00:00,92,42601,3.56
2012-04-03 00:00:00,93,42835,2.65
2012-04-04 00:00:00,94,43069,3.87
2012-04-05 00:00:00,95,43301,6.53
2012-04-06 00:00:00,96,43533,4.50
2012-04-07 00:00:00,97,43763,7.39
2012-04-08 00:00:00,98,43994,4.85
2012-04-09 00:00:00,99,44223,11.38
2012-04-10 00:00:00,100,44451,7.89
2012-04-11 00:00:00,101,44677,6.42
2012-04-12 00:00:00,102,44904,3.10
2012-04-13 00:00:00,103,45128,3.03
2012-04-14 00:00:00,104,45352,5.23
2012-04-15 00:00:00,105,45575,11.47
2012-04-16 00:00:00,106,45795,7.18
2012-04-17 00:00:00,107,46015,13.42
2012-04-18 00:00:00,108,46234,11.78
2012-04-19 00:00:00,109,46451,11.46
2012-04-20 00:00:00,110,46668,7.71
2012-04-21 00:00:00,111,46882,7.34
2012-04-22 00:00:00,112,47095,9.04
2012-04-23 00:00:00,113,47306,8.55
2012-04-24 00:00:00,114,47517,4.31
2012-04-25 00:00:00,115,47724,11.99
2012-04-26 00:00:00,116,47932,14.12
2012-04-27 00:00:00,117,48136,8.69
2012-04-28 00:00:00,118,48340,9.80
2012-04-29 00:00:00,119,48541,5.65
2012-04-30 00:00:00,120,48741,5.29
2012-05-01 00:00:00,121,48939,5.57
2012-05-02 00:00:00,122,49133,5.30
2012-05-03 00:00:00,123,49327,5.29
2012-05-04 00:00:00,124,49519,6.12
2012-05-05 00:00:00,125,49708,6.32
2012-05-06 00:00:00,126,49895,6.41
2012-05-07 00:00:00,127,50079,4.90
2012-05-08 00:00:00,128,50261,8.66
2012-05-09 00:00:00,129,50441,6.73
2012-05-10 00:00:00,130,50618,12.94
2012-05-11 00:00:00,131,50792,11.13
2012-05-12 00:00:00,132,50964,7.23
2012-05-13 00:00:00,133,51134,2.85
2012-05-14 00:00:00,134,51299,8.55
2012-05-15 00:00:00,135,51462,7.93
2012-05-16 00:00:00,136,51622,10.02
2012-05-17 00:00:00,137,51779,5.53
2012-05-18 00:00:00,138,51933,8.51
2012-05-19 00:00:00,139,52084,4.88
2012-05-20 00:00:00,140,52231,5.54
2012-05-21 00:00:00,141,52374,8.39
2012-05-22 00:00:00,142,52514,5.47
2012-05-23 00:00:00,143,52650,2.45
2012-05-24 00:00:00,144,52784,4.72
2012-05-25 00:00:00,145,52912,11.04
2012-05-26 00:00:00,146,53037,8.13
2012-05-27 00:00:00,147,53158,5.59
2012-05-28 00:00:00,148,53274,6.21
2012-05-29 00:00:00,149,53387,3.62
2012-05-30 00:00:00,150,53496,2.84
2012-05-31 00:00:00,151,53599,8.03
2012-06-01 00:00:00,152,53699,5.04
2012-06-02 00:00:00,153,53795,3.89
2012-06-03 00:00:00,154,53885,6.69
2012-06-04 00:00:00,155,53971,8.60
2012-06-05 00:00:00,156,54052,4.12
2012-06-06 00:00:00,157,54128,9.03
2012-06-07 00:00:00,158,54201,6.50
2012-06-08 00:00:00,159,54267,14.22
2012-06-09 00:00:00,160,54329,13.74
2012-06-10 00:00:00,161,54386,4.52
2012-06-11 00:00:00,162,54438,6.45
2012-06-12 00:00:00,163,54485,6.41
2012-06-13 00:00:00,164,54526,5.64
2012-06-14 00:00:00,165,54564,2.44
2012-06-15 00:00:00,166,54594,10.20
2012-06-16 00:00:00,167,54621,10.02
2012-06-17 00:00:00,168,54641,8.70
2012-06-18 00:00:00,169,54658,6.98
2012-06-19 00:00:00,170,54668,2.60
2012-06-20 00:00:00,171,54673,7.13
2012-06-21 00:00:00,172,54672,8.79
2012-06-22 00:00:00,173,54667,13.09
2012-06-23 00:00:00,174,54657,10.31
2012-06-24 00:00:00,175,54641,12.35
2012-06-25 00:00:00,176,54619,9.49
2012-06-26 00:00:00,177,54593,2.99
2012-06-27 00:00:00,178,54562,6.66
2012-06-28 00:00:00,179,54525,7.94
2012-06-29 00:00:00,180,54483,6.05
2012-06-30 00:00:00,181,54436,7.71
2012-07-01 00:00:00,182,54384,9.59
2012-07-02 00:00:00,183,54327,4.85
2012-07-03 00:00:00,184,54265,4.45
2012-07-04 00:00:00,185,54199,5.97
2012-07-05 00:00:00,186,54126,4.07
2012-07-06 00:00:00,187,54051,7.13
2012-07-07 00:00:00,188,53970,5.26
2012-07-08 00:00:00,189,53883,7.73
2012-07-09 00:00:00,190,53793,9.22
2012-07-10 00:00:00,191,53699,7.11
2012-07-11 00:00:00,192,53599,10.29
2012-07-12 00:00:00,193,53496,8.24
2012-07-13 00:00:00,194,53388,8.84
2012-07-14 00:00:00,195,53276,8.31
2012-07-15 00:00:00,196,53161,5.70
2012-07-16 00:00:00,197,53041,11.01
2012-07-17 00:00:00,198,52916,8.81
2012-07-18 00:00:00,199,52788,11.89
2012-07-19 00:00:00,200,52657,10.26
2012-07-20 00:00:00,201,52522,4.30
2012-07-21 00:00:00,202,52383,4.40
2012-07-22 00:00:00,203,52240,1.24
2012-07-23 00:00:00,204,52095,4.64
2012-07-24 00:00:00,205,51946,3.62
2012-07-25 00:00:00,206,51794,4.07
2012-07-26 00:00:00,207,51639,5.22
2012-07-27 00:00:00,208,51481,4.49
2012-07-28 00:00:00,209,51319,2.73
2012-07-29 00:00:00,210,51155,7.05
2012-07-30 00:00:00,211,50988,8.87
2012-07-31 00:00:00,212,50818,6.22
2012-08-01 00:00:00,213,50646,6.34
2012-08-02 00:00:00,214,50472,7.67
2012-08-03 00:00:00,215,50294,5.51
2012-08-04 00:00:00,216,50114,6.52
2012-08-05 00:00:00,217,49932,3.43
2012-08-06 00:00:00,218,49748,9.17
2012-08-07 00:00:00,219,49561,9.88
2012-08-08 00:00:00,220,49373,4.26
2012-08-09 00:00:00,221,49182,4.09
2012-08-10 00:00:00,222,48989,3.23
2012-08-11 00:00:00,223,48794,4.58
2012-08-12 00:00:00,224,48597,8.79
2012-08-13 00:00:00,225,48399,3.42
2012-08-14 00:00:00,226,48198,3.23
2012-08-15 00:00:00,227,47996,9.32
2012-08-16 00:00:00,228,47792,4.77
2012-08-17 00:00:00,229,47587,7.36
2012-08-18 00:00:00,230,47381,6.89
2012-08-19 00:00:00,231,47172,6.05
2012-08-20 00:00:00,232,46962,4.69
2012-08-21 00:00:00,233,46751,3.64
2012-08-22 00:00:00,234,46538,8.73
2012-08-23 00:00:00,235,46325,4.62
2012-08-24 00:00:00,236,46110,3.44
2012-08-25 00:00:00,237,45893,11.43
2012-08-26 00:00:00,238,45675,11.31
2012-08-27 00:00:00,239,45457,6.24
2012-08-28 00:00:00,240,45237,7.71
2012-08-29 00:00:00,241,45016,6.68
2012-08-30 00:00:00,242,44794,7.53
2012-08-31 00:00:00,243,44571,12.95
2012-09-01 00:00:00,244,44347,3.24
2012-09-02 00:00:00,245,44122,5.83
2012-09-03 00:00:00,246,43896,2.69
2012-09-04 00:00:00,247,43669,4.64
2012-09-05 00:00:00,248,43441,6.37
2012-09-06 00:00:00,249,43213,3.38
2012-09-07 00:00:00,250,42982,7.21
2012-09-08 00:00:00,251,42752,2.04
2012-09-09 00:00:00,252,42521,5.77
2012-09-10 00:00:00,253,42288,8.25
2012-09-11 00:00:00,254,42055,9.59
2012-09-12 00:00:00,255,41821,8.51
2012-09-13 00:00:00,256,41587,5.37
2012-09-14 00:00:00,257,41351,11.94
2012-09-15 00:00:00,258,41116,6.00
2012-09-16 00:00:00,259,40879,7.22
2012-09-17 00:00:00,260,40641,7.15
2012-09-18 00:00:00,261,40403,9.65
2012-09-19 00:00:00,262,40164,8.65
2012-09-20 00:00:00,263,39925,6.73
2012-09-21 00:00:00,264,39685,4.23
2012-09-22 00:00:00,265,39444,6.25
2012-09-23 00:00:00,266,39203,8.98
2012-09-24 00:00:00,267,38962,16.09
2012-09-25 00:00:00,268,38719,11.78
2012-09-26 00:00:00,269,38476,9.88
2012-09-27 00:00:00,270,38233,7.64
2012-09-28 00:00:00,271,37989,9.51
2012-09-29 00:00:00,272,37745,9.77
2012-09-30 00:00:00,273,37500,9.44
2012-10-01 00:00:00,274,37255,9.75
2012-10-02 00:00:00,275,37009,7.78
2012-10-03 00:00:00,276,36763,12.70
2012-10-04 00:00:00,277,36516,10.01
2012-10-05 00:00:00,278,36270,15.15
2012-10-06 00:00:00,279,36022,6.55
2012-10-07 00:00:00,280,35774,6.03
2012-10-08 00:00:00,281,35527,6.21
2012-10-09 00:00:00,282,35278,5.25
2012-10-10 00:00:00,283,35029,1.15
2012-10-11 00:00:00,284,34781,8.14
2012-10-12 00:00:00,285,34531,12.18
2012-10-13 00:00:00,286,34281,8.86
2012-10-14 00:00:00,287,34032,8.77
2012-10-15 00:00:00,288,33783,8.60
2012-10-16 00:00:00,289,33533,13.78
2012-10-17 00:00:00,290,33283,12.48
2012-10-18 00:00:00,291,33034,10.94
2012-10-19 00:00:00,292,32785,7.87
2012-10-20 00:00:00,293,32535,4.26
2012-10-21 00:00:00,294,32286,7.17
2012-10-22 00:00:00,295,32037,4.08
2012-10-23 00:00:00,296,31788,4.58
2012-10-24 00:00:00,297,31539,3.84
2012-10-25 00:00:00,298,31292,5.77
2012-10-26 00:00:00,299,31044,7.32
2012-10-27 00:00:00,300,30797,7.23
2012-10-28 00:00:00,301,30550,6.43
2012-10-29 00:00:00,302,30305,11.77
2012-10-30 00:00:00,303,30060,2.67
2012-10-31 00:00:00,304,29816,10.93
2012-11-01 00:00:00,305,29573,14.42
2012-11-02 00:00:00,306,29330,12.75
2012-11-03 00:00:00,307,29089,10.96
2012-11-04 00:00:00,308,28849,9.56
2012-11-05 00:00:00,309,28611,4.53
2012-11-06 00:00:00,310,28373,9.73
2012-11-07 00:00:00,311,28138,9.95
2012-11-08 00:00:00,312,27903,10.69
2012-11-09 00:00:00,313,27671,8.09
2012-11-10 00:00:00,314,27441,8.97
2012-11-11 00:00:00,315,27213,6.16
2012-11-12 00:00:00,316,26986,7.83
2012-11-13 00:00:00,317,26762,7.31
2012-11-14 00:00:00,318,26541,6.14
2012-11-15 00:00:00,319,26323,3.52
2012-11-16 00:00:00,320,26106,4.33
2012-11-17 00:00:00,321,25893,8.41
2012-11-18 00:00:00,322,25683,4.33
2012-11-19 00:00:00,323,25477,6.98
2012-11-20 00:00:00,324,25274,11.13
2012-11-21 00:00:00,325,25075,11.57
2012-11-22 00:00:00,326,24879,12.12
2012-11-23 00:00:00,327,24688,8.88
2012-11-24 00:00:00,328,24501,6.90
2012-11-25 00:00:00,329,24318,20.42
2012-11-26 00:00:00,330,24139,10.17
2012-11-27 00:00:00,331,23967,5.90
2012-11-28 00:00:00,332,23798,5.36
2012-11-29 00:00:00,333,23635,7.87
2012-11-30 00:00:00,334,23478,3.94
2012-12-01 00:00:00,335,23326,10.04
2012-12-02 00:00:00,336,23180,6.12
2012-12-03 00:00:00,337,23039,13.42
2012-12-04 00:00:00,338,22906,14.20
2012-12-05 00:00:00,339,22778,3.96
2012-12-06 00:00:00,340,22658,4.55
2012-12-07 00:00:00,341,22543,10.38
2012-12-08 00:00:00,342,22437,2.49
2012-12-09 00:00:00,343,22337,15.49
2012-12-10 00:00:00,344,22245,12.00
2012-12-11 00:00:00,345,22160,3.76
2012-12-12 00:00:00,346,22083,9.88
2012-12-13 00:00:00,347,22013,6.31
2012-12-14 00:00:00,348,21951,15.01
2012-12-15 00:00:00,349,21898,12.73
2012-12-16 00:00:00,350,21852,9.85
2012-12-17 00:00:00,351,21815,8.57
2012-12-18 00:00:00,352,21786,5.03
2012-12-19 00:00:00,353,21765,4.33
2012-12-20 00:00:00,354,21753,14.85
2012-12-21 00:00:00,355,21749,5.38
2012-12-22 00:00:00,356,21753,10.50
2012-12-23 00:00:00,357,21765,16.58
2012-12-24 00:00:00,358,21787,13.04
2012-12-25 00:00:00,359,21816,12.81
2012-12-26 00:00:00,360,21854,12.46
2012-12-27 00:00:00,361,21900,8.30
2012-12-28 00:00:00,362,21954,10.91
2012-12-29 00:00:00,363,22015,15.38
2012-12-30 00:00:00,364,22086,16.54
2012-12-31 00:00:00,365,22164,16.67
2013-01-01 00:00:00,366,22249,9.54
2013-01-02 00:00:00,367,22342,8.03
2013-01-03 00:00:00,368,22443,10.27
2013-01-04 00:00:00,369,22550,9.04
2013-01-05 00:00:00,370,22665,5.97
2013-01-06 00:00:00,371,22787,5.99
2013-01-07 00:00:00,372,22915,7.76
2013-01-08 00:00:00,373,23051,9.84
2013-01-09 00:00:00,374,23192,8.82
2013-01-10 00:00:00,375,23339,6.78
2013-01-11 00:00:00,376,23492,2.95
2013-01-12 00:00:00,377,23652,7.89
2013-01-13 00:00:00,378,23816,8.38
2013-01-14 00:00:00,379,23987,4.00
2013-01-15 00:00:00,380,24161,6.67
2013-01-16 00:00:00,381,24341,6.56
2013-01-17 00:00:00,382,24525,1.85
2013-01-18 00:00:00,383,24715,9.50
2013-01-19 00:00:00,384,24908,9.70
2013-01-20 00:00:00,385,25106,11.59
2013-01-21 00:00:00,386,25307,6.52
2013-01-22 00:00:00,387,25512,3.77
2013-01-23 00:00:00,388,25721,4.27
2013-01-24 00:00:00,389,25933,6.44
2013-01-25 00:00:00,390,26149,4.08
2013-01-26 00:00:00,391,26367,11.15
2013-01-27 00:00:00,392,26588,17.58
2013-01-28 00:00:00,393,26812,11.51
2013-01-29 00:00:00,394,27038,13.06
2013-01-30 00:00:00,395,27267,14.29
2013-01-31 00:00:00,396,27498,18.87
2013-02-01 00:00:00,397,27731,5.78
2013-02-02 00:00:00,398,27966,11.52
2013-02-03 00:00:00,399,28204,14.24
2013-02-04 00:00:00,400,28442,14.64
2013-02-05 00:00:00,401,28682,13.13
2013-02-06 00:00:00,402,28925,8.18
2013-02-07 00:00:00,403,29168,9.62
2013-02-08 00:00:00,404,29412,5.95
2013-02-09 00:00:00,405,29658,4.52
2013-02-10 00:00:00,406,29904,10.29
2013-02-11 00:00:00,407,30152,12.07
2013-02-12 00:00:00,408,30401,6.64
2013-02-13 00:00:00,409,30649,3.44
2013-02-14 00:00:00,410,30899,11.63
2013-02-15 00:00:00,411,31150,6.25
2013-02-16 00:00:00,412,31401,3.11
2013-02-17 00:00:00,413,31652,5.16
2013-02-18 00:00:00,414,31904,2.64
2013-02-19 00:00:00,415,32157,5.08
2013-02-20 00:00:00,416,32409,8.01
2013-02-21 00:00:00,417,32661,7.75
2013-02-22 00:00:00,418,32914,9.09
2013-02-23 00:00:00,419,33166,10.90
2013-02-24 00:00:00,420,33419,10.28
2013-02-25 00:00:00,421,33672,8.45
2013-02-26 00:00:00,422,33926,4.88
2013-02-27 00:00:00,423,34178,5.78
2013-02-28 00:00:00,424,34431,3.59
2013-03-01 00:00:00,425,34684,7.96
2013-03-02 00:00:00,426,34936,2.67
2013-03-03 00:00:00,427,35188,3.21
2013-03-04 00:00:00,428,35440,8.41
2013-03-05 00:00:00,429,35692,8.84
2013-03-06 00:00:00,430,35944,3.71
2013-03-07 00:00:00,431,36196,6.74
2013-03-08 00:00:00,432,36447,8.37
2013-03-09 00:00:00,433,36697,6.74
2013-03-10 00:00:00,434,36947,9.96
2013-03-11 00:00:00,435,37196,10.61
2013-03-12 00:00:00,436,37446,10.77
2013-03-13 00:00:00,437,37694,4.28
2013-03-14 00:00:00,438,37943,6.09
2013-03-15 00:00:00,439,38190,10.80
2013-03-16 00:00:00,440,38438,13.99
2013-03-17 00:00:00,441,38684,8.13
2013-03-18 00:00:00,442,38930,5.16
2013-03-19 00:00:00,443,39176,3.26
2013-03-20 00:00:00,444,39421,7.58
2013-03-21 00:00:00,445,39665,1.67
2013-03-22 00:00:00,446,39909,12.77
2013-03-23 00:00:00,447,40152,15.76
2013-03-24 00:00:00,448,40394,15.24
2013-03-25 00:00:00,449,40636,12.75
2013-03-26 00:00:00,450,40876,11.19
2013-03-27 00:00:00,451,41117,8.48
2013-03-28 00:00:00,452,41357,6.75
2013-03-29 00:00:00,453,41595,3.28
2013-03-30 00:00:00,454,41833,5.84
2013-03-31 00:00:00,455,42070,5.33
2013-04-01 00:00:00,456,42307,7.54
2013-04-02 00:00:00,457,42542,11.33
2013-04-03 00:00:00,458,42777,10.65
2013-04-04 00:00:00,459,43010,9.14
2013-04-05 00:00:00,460,43244,8.90
2013-04-06 00:00:00,461,43476,7.41
2013-04-07 00:00:00,462,43708,2.20
2013-04-08 00:00:00,463,43937,8.08
2013-04-09 00:00:00,464,44167,6.30
2013-04-10 00:00:00,465,44395,5.45
2013-04-11 00:00:00,466,44622,11.22
2013-04-12 00:00:00,467,44848,10.11
2013-04-13 00:00:00,468,45073,8.19
2013-04-14 00:00:00,469,45297,9.57
2013-04-15 00:00:00,470,45520,6.55
2013-04-16 00:00:00,471,45742,10.42
2013-04-17 00:00:00,472,45962,7.92
2013-04-18 00:00:00,473,46181,16.50
2013-04-19 00:00:00,474,46398,7.01
2013-04-20 00:00:00,475,46614,8.39
2013-04-21 00:00:00,476,46829,3.61
2013-04-22 00:00:00,477,47043,6.55
2013-04-23 00:00:00,478,47254,7.06
2013-04-24 00:00:00,479,47464,7.49
2013-04-25 00:00:00,480,47673,4.88
2013-04-26 00:00:00,481,47880,8.68
2013-04-27 00:00:00,482,48085,7.11
2013-04-28 00:00:00,483,48289,2.84
2013-04-29 00:00:00,484,48491,8.75
2013-04-30 00:00:00,485,48691,6.42
2013-05-01 00:00:00,486,48889,7.12
2013-05-02 00:00:00,487,49085,7.16
2013-05-03 00:00:00,488,49279,3.76
2013-05-04 00:00:00,489,49471,8.89
2013-05-05 00:00:00,490,49660,4.04
2013-05-06 00:00:00,491,49848,5.18
2013-05-07 00:00:00,492,50034,7.15
2013-05-08 00:00:00,493,50217,7.67
2013-05-09 00:00:00,494,50397,7.47
2013-05-10 00:00:00,495,50574,12.00
2013-05-11 00:00:00,496,50750,9.63
2013-05-12 00:00:00,497,50922,7.97
2013-05-13 00:00:00,498,51092,10.46
2013-05-14 00:00:00,499,51258,7.24
2013-05-15 00:00:00,500,51422,9.80
2013-05-16 00:00:00,501,51583,8.14
2013-05-17 00:00:00,502,51740,5.93
2013-05-18 00:00:00,503,51895,4.64
2013-05-19 00:00:00,504,52046,6.61
2013-05-20 00:00:00,505,52194,2.66
2013-05-21 00:00:00,506,52339,5.86
2013-05-22 00:00:00,507,52479,10.76
2013-05-23 00:00:00,508,52617,6.61
2013-05-24 00:00:00,509,52749,6.34
2013-05-25 00:00:00,510,52880,8.45
2013-05-26 00:00:00,511,53005,10.26
2013-05-27 00:00:00,512,53128,5.32
2013-05-28 00:00:00,513,53245,9.38
2013-05-29 00:00:00,514,53359,7.28
2013-05-30 00:00:00,515,53468,3.60
2013-05-31 00:00:00,516,53573,10.05
2013-06-01 00:00:00,517,53674,9.01
2013-06-02 00:00:00,518,53770,7.63
2013-06-03 00:00:00,519,53862,8.91
2013-06-04 00:00:00,520,53949,7.17
2013-06-05 00:00:00,521,54031,5.49
2013-06-06 00:00:00,522,54109,6.25
2013-06-07 00:00:00,523,54182,6.57
2013-06-08 00:00:00,524,54250,9.06
2013-06-09 00:00:00,525,54314,8.73
2013-06-10 00:00:00,526,54372,3.82
2013-06-11 00:00:00,527,54425,3.71
2013-06-12 00:00:00,528,54473,8.19
2013-06-13 00:00:00,529,54516,12.02
2013-06-14 00:00:00,530,54554,6.29
2013-06-15 00:00:00,531,54586,13.47
2013-06-16 00:00:00,532,54614,6.98
2013-06-17 00:00:00,533,54637,7.76
2013-06-18 00:00:00,534,54653,3.24
2013-06-19 00:00:00,535,54665,7.48
2013-06-20 00:00:00,536,54672,3.40
2013-06-21 00:00:00,537,54672,11.06
2013-06-22 00:00:00,538,54668,12.22
2013-06-23 00:00:00,539,54659,12.45
2013-06-24 00:00:00,540,54645,7.03
2013-06-25 00:00:00,541,54624,5.61
2013-06-26 00:00:00,542,54600,5.45
2013-06-27 00:00:00,543,54569,7.31
2013-06-28 00:00:00,544,54534,7.00
2013-06-29 00:00:00,545,54494,7.50
2013-06-30 00:00:00,546,54448,7.80
2013-07-01 00:00:00,547,54397,6.71
2013-07-02 00:00:00,548,54341,4.37
2013-07-03 00:00:00,549,54280,6.41
2013-07-04 00:00:00,550,54215,7.47
2013-07-05 00:00:00,551,54144,4.10
2013-07-06 00:00:00,552,54069,4.74
2013-07-07 00:00:00,553,53989,6.22
2013-07-08 00:00:00,554,53904,7.94
2013-07-09 00:00:00,555,53815,6.44
2013-07-10 00:00:00,556,53721,7.25
2013-07-11 00:00:00,557,53624,5.64
2013-07-12 00:00:00,558,53521,4.55
2013-07-13 00:00:00,559,53414,3.78
2013-07-14 00:00:00,560,53303,2.10
2013-07-15 00:00:00,561,53189,4.03
2013-07-16 00:00:00,562,53069,2.99
2013-07-17 00:00:00,563,52946,4.18
2013-07-18 00:00:00,564,52820,6.10
2013-07-19 00:00:00,565,52689,7.67
2013-07-20 00:00:00,566,52555,4.43
2013-07-21 00:00:00,567,52417,5.25
2013-07-22 00:00:00,568,52276,2.56
2013-07-23 00:00:00,569,52131,3.59
2013-07-24 00:00:00,570,51983,5.60
2013-07-25 00:00:00,571,51832,4.81
2013-07-26 00:00:00,572,51677,3.08
2013-07-27 00:00:00,573,51519,4.44
2013-07-28 00:00:00,574,51359,7.39
2013-07-29 00:00:00,575,51196,7.83
2013-07-30 00:00:00,576,51030,10.00
2013-07-31 00:00:00,577,50860,7.75
2013-08-01 00:00:00,578,50688,5.55
2013-08-02 00:00:00,579,50515,6.25
2013-08-03 00:00:00,580,50337,8.65
2013-08-04 00:00:00,581,50158,3.76
2013-08-05 00:00:00,582,49976,4.93
2013-08-06 00:00:00,583,49792,4.79
2013-08-07 00:00:00,584,49606,9.71
2013-08-08 00:00:00,585,49418,5.76
2013-08-09 00:00:00,586,49227,6.05
2013-08-10 00:00:00,587,49035,7.69
2013-08-11 00:00:00,588,48841,7.87
2013-08-12 00:00:00,589,48645,5.98
2013-08-13 00:00:00,590,48446,9.10
2013-08-14 00:00:00,591,48247,2.88
2013-08-15 00:00:00,592,48045,6.40
2013-08-16 00:00:00,593,47842,8.21
2013-08-17 00:00:00,594,47637,7.58
2013-08-18 00:00:00,595,47430,9.27
2013-08-19 00:00:00,596,47222,7.57
2013-08-20 00:00:00,597,47013,1.69
2013-08-21 00:00:00,598,46803,3.51
2013-08-22 00:00:00,599,46591,2.65
2013-08-23 00:00:00,600,46377,3.36
2013-08-24 00:00:00,601,46163,6.98
2013-08-25 00:00:00,602,45946,3.45
2013-08-26 00:00:00,603,45729,7.11
2013-08-27 00:00:00,604,45511,4.99
2013-08-28 00:00:00,605,45291,4.63
2013-08-29 00:00:00,606,45070,4.59
2013-08-30 00:00:00,607,44849,5.72
2013-08-31 00:00:00,608,44626,8.42
2013-09-01 00:00:00,609,44402,8.60
2013-09-02 00:00:00,610,44176,9.00
2013-09-03 00:00:00,611,43951,2.91
2013-09-04 00:00:00,612,43724,4.15
2013-09-05 00:00:00,613,43496,5.32
2013-09-06 00:00:00,614,43267,3.88
2013-09-07 00:00:00,615,43037,3.97
2013-09-08 00:00:00,616,42808,3.72
2013-09-09 00:00:00,617,42576,6.56
2013-09-10 00:00:00,618,42344,9.66
2013-09-11 00:00:00,619,42111,8.81
2013-09-12 00:00:00,620,41877,5.15
2013-09-13 00:00:00,621,41643,7.22
2013-09-14 00:00:00,622,41408,11.18
2013-09-15 00:00:00,623,41173,8.29
2013-09-16 00:00:00,624,40936,11.06
2013-09-17 00:00:00,625,40699,11.32
2013-09-18 00:00:00,626,40461,5.15
2013-09-19 00:00:00,627,40222,9.03
2013-09-20 00:00:00,628,39984,8.43
2013-09-21 00:00:00,629,39744,5.94
2013-09-22 00:00:00,630,39504,6.05
2013-09-23 00:00:00,631,39263,5.04
2013-09-24 00:00:00,632,39021,1.97
2013-09-25 00:00:00,633,38779,1.17
2013-09-26 00:00:00,634,38536,6.69
